id,code,sheet,cx,cy,width,height
10051,1d3d,18,2200,2000,60,24
10052,1d3d,18,2400,2000,61,24
10053,1d3d,18,2600,2000,61,23
10054,1d3d,18,2800,2000,60,25
10055,1d3d,18,3000,2000,61,24
10056,1d3d,18,3200,2000,60,24
10057,1d3d,18,3400,2000,61,25
10058,1d3d,18,3600,2000,61,24
10059,1d3d,18,3800,2000,60,24
10060,1d3d,18,4000,2000,61,23
10061,1d3d,18,200,2200,50,20
10062,1d3d,18,400,2200,60,24
10063,1d3d,18,600,2200,58,23
10064,1d3d,18,800,2200,61,24
10065,1d3d,18,1000,2200,61,24
10066,1d3e,18,1200,2200,52,39
10067,1d3e,18,1400,2200,52,39
10068,1d3e,18,1600,2200,52,39
10069,1d87,18,1800,2200,53,62
10070,1d90,18,2000,2200,57,35
10071,1d90,18,2200,2200,61,35
10072,1d90,18,2400,2200,60,34
10073,1d90,18,2600,2200,60,34
10074,1d90,18,2800,2200,63,35
10075,1d90,18,3000,2200,57,40
10076,1d92,18,3200,2200,61,78
10077,1d97,18,3400,2200,61,20
10078,1d97,18,3600,2200,60,19
10079,1d9f,18,3800,2200,40,39
10080,1d9f,18,4000,2200,39,38
10081,1d9f,18,200,2400,40,39
10082,4131,18,400,2400,31,59
10083,4132,18,600,2400,39,59
10084,4134,18,800,2400,42,60
10085,4141,18,1000,2400,55,60
10086,4141,18,1200,2400,45,49
10087,4141,18,1400,2400,55,60
10088,4141,18,1600,2400,54,61
10089,4141,18,1800,2400,45,49
10090,4141,18,2000,2400,34,39
10091,4141,18,2200,2400,35,39
10092,4141,18,2400,2400,55,61
10093,4141,18,2600,2400,55,61
10094,4141,18,2800,2400,55,57
10095,4141,18,3000,2400,52,62
10096,4141,18,3200,2400,45,48
10097,4141,18,3400,2400,56,61
10098,4141,18,3600,2400,55,62
10099,4141,18,3800,2400,53,58
10100,4141,18,4000,2400,45,49
10101,4142,18,200,2600,53,62
10102,4142,18,400,2600,52,58
10103,4142,18,600,2600,54,60
10104,4142,18,800,2600,53,57
10105,4142,18,1000,2600,35,38
10106,4142,18,1200,2600,53,59
10107,4143,18,1400,2600,56,61
10108,4143,18,1600,2600,47,52
10109,4144,18,1800,2600,64,58
10110,4144,18,2000,2600,63,56
10111,4144,18,2200,2600,64,59
10112,4145,18,2400,2600,57,59
10113,4145,18,2600,2600,57,58
10114,4145,18,2800,2600,56,58
10115,4145,18,3000,2600,36,39
10116,4145,18,3200,2600,57,60
10117,4145,18,3400,2600,56,59
10118,4145,18,3600,2600,57,59
10119,4145,18,3800,2600,56,58
10120,4145,18,4000,2600,46,47
10121,4145,18,200,2800,57,59
10122,4145,18,400,2800,36,39
10123,4145,18,600,2800,57,60
10124,4145,18,800,2800,57,61
10125,4145,18,1000,2800,37,39
10126,4145,18,1200,2800,47,51
10127,4146,18,1400,2800,56,59
10128,4146,18,1600,2800,57,57
10129,4146,18,1800,2800,56,59
10130,4146,18,2000,2800,57,60
10131,4146,18,2200,2800,57,59
10132,414a,18,2400,2800,33,58
10133,414a,18,2600,2800,33,56
10134,414b,18,2800,2800,63,58
10135,414b,18,3000,2800,64,58
10136,414c,18,3200,2800,50,58
10137,414c,18,3400,2800,51,58
10138,414c,18,3600,2800,33,39
10139,414c,18,3800,2800,41,47
10140,414c,18,4000,2800,51,61
10141,414c,18,200,3000,32,39
10142,414c,18,400,3000,48,55
10143,414c,18,600,3000,32,39
10144,414d,18,800,3000,80,59
10145,414d,18,1000,3000,51,38
10146,414d,18,1200,3000,65,48
10147,414d,18,1400,3000,66,49
10148,414f,18,1600,3000,47,50
10149,414f,18,1800,3000,58,61
10150,4150,18,2000,3000,51,58
10151,4150,18,2200,3000,45,49
10152,4151,18,2400,3000,38,50
10153,4151,18,2600,3000,57,75
10154,4152,18,2800,3000,54,58
10155,4152,18,3000,3000,51,58
10156,4153,18,3200,3000,36,51
10157,4153,18,3400,3000,37,50
10158,4153,18,3600,3000,36,51
10159,4153,18,3800,3000,42,60
10160,4154,18,4000,3000,51,60
10161,4154,18,200,3200,53,60
10162,4154,18,400,3200,52,59
10163,4156,18,600,3200,55,60
10164,4156,18,800,3200,54,62
10165,4156,18,1000,3200,54,60
10166,4158,18,1200,3200,57,57
10167,4158,18,1400,3200,61,59
10168,4158,18,1600,3200,61,60
10169,4158,18,1800,3200,62,63
10170,4158,18,2000,3200,61,58
10171,4158,18,2200,3200,61,59
10172,4158,18,2400,3200,61,58
10173,4158,18,2600,3200,61,58
10174,4158,18,2800,3200,62,59
10175,4158,18,3000,3200,51,51
10176,4158,18,3200,3200,61,59
10177,4159,18,3400,3200,49,59
10178,4159,18,3600,3200,50,58
10179,415a,18,3800,3200,54,58
10180,415a,18,4000,3200,54,59
10181,4161,18,200,3400,39,37
10182,4161,18,400,3400,40,40
10183,4161,18,600,3400,41,40
10184,4161,18,800,3400,40,40
10185,4161,18,1000,3400,41,41
10186,4161,18,1200,3400,41,39
10187,4161,18,1400,3400,27,27
10188,4161,18,1600,3400,37,37
10189,4161,18,1800,3400,41,41
10190,4161,18,2000,3400,41,41
10191,4161,18,2200,3400,41,41
10192,4161,18,2400,3400,40,40
10193,4161,18,2600,3400,42,41
10194,4161,18,2800,3400,41,41
10195,4161,18,3000,3400,34,32
10196,4161,18,3200,3400,39,38
10197,4161,18,3400,3400,40,41
10198,4161,18,3600,3400,39,39
10199,4161,18,3800,3400,41,41
10200,4161,18,4000,3400,27,26
10201,4161,18,200,3600,40,41
10202,4161,18,400,3600,40,39
10203,4162,18,600,3600,38,59
10204,4162,18,800,3600,34,51
10205,4162,18,1000,3600,33,52
10206,4162,18,1200,3600,40,61
10207,4162,18,1400,3600,33,54
10208,4162,18,1600,3600,40,62
10209,4162,18,1800,3600,40,61
10210,4162,18,2000,3600,40,62
10211,4162,18,2200,3600,41,61
10212,4162,18,2400,3600,38,58
10213,4162,18,2600,3600,39,66
10214,4163,18,2800,3600,35,46
10215,4163,18,3000,3600,30,33
10216,4163,18,3200,3600,35,41
10217,4163,18,3400,3600,35,40
10218,4163,18,3600,3600,35,40
10219,4163,18,3800,3600,35,41
10220,4163,18,4000,3600,24,26
10221,4163,18,200,3800,35,41
10222,4163,18,400,3800,24,27
10223,4163,18,600,3800,36,41
10224,4163,18,800,3800,36,42
10225,4163,18,1000,3800,36,40
10226,4163,18,1200,3800,29,34
10227,4163,18,1400,3800,36,40
10228,4163,18,1600,3800,36,41
10229,4163,18,1800,3800,24,26
10230,4163,18,2000,3800,37,42
10231,4163,18,2200,3800,30,32
10232,4163,18,2400,3800,36,41
10233,4163,18,2600,3800,24,27
10234,4163,18,2800,3800,33,37
10235,4163,18,3000,3800,36,38
10236,4163,18,3200,3800,35,40
10237,4163,18,3400,3800,36,39
10238,4163,18,3600,3800,23,27
10239,4163,18,3800,3800,33,36
10240,4163,18,4000,3800,35,41
10241,4163,18,200,4000,36,40
10242,4163,18,400,4000,34,42
10243,4163,18,600,4000,23,27
10244,4163,18,800,4000,34,40
10245,4163,18,1000,4000,35,44
10246,4163,18,1200,4000,23,26
10247,4163,18,1400,4000,35,37
10248,4164,18,1600,4000,39,53
10249,4164,18,1800,4000,30,39
10250,4164,18,2000,4000,43,58
10251,4164,18,2200,4000,46,64
10252,4164,18,2400,4000,46,61
10253,4164,18,2600,4000,46,61
10254,4164,18,2800,4000,43,59
10255,4164,18,3000,4000,46,62
10256,4164,18,3200,4000,30,39
10257,4164,18,3400,4000,42,57
10258,4164,18,3600,4000,46,61
10259,4164,18,3800,4000,45,61
10260,4164,18,4000,4000,38,51
10261,4164,18,200,4200,45,61
10262,4164,18,400,4200,45,61
10263,4164,18,600,4200,44,61
10264,4164,18,800,4200,45,61
10265,4165,18,1000,4200,35,42
10266,4165,18,1200,4200,29,33
10267,4165,18,1400,4200,33,41
10268,4165,18,1600,4200,34,40
10269,4165,18,1800,4200,32,37
10270,4165,18,2000,4200,34,40
10271,4165,18,2200,4200,35,43
10272,4165,18,2400,4200,28,34
10273,4165,18,2600,4200,33,40
10274,4165,18,2800,4200,33,41
10275,4165,18,3000,4200,29,33
10276,4165,18,3200,4200,34,41
10277,4165,18,3400,4200,29,32
10278,4165,18,3600,4200,34,40
10279,4165,18,3800,4200,34,41
10280,4165,18,4000,4200,28,33
10281,4165,18,200,4400,34,40
10282,4165,18,400,4400,34,40
10283,4165,18,600,4400,33,46
10284,4165,18,800,4400,35,40
10285,4165,18,1000,4400,35,40
10286,4165,18,1200,4400,28,34
10287,4165,18,1400,4400,32,36
10288,4165,18,1600,4400,32,39
10289,4165,18,1800,4400,33,39
10290,4165,18,2000,4400,32,38
10291,4166,18,2200,4400,51,78
10292,4166,18,2400,4400,52,79
10293,4166,18,2600,4400,34,51
10294,4166,18,2800,4400,51,78
10295,4166,18,3000,4400,33,51
10296,4167,18,3200,4400,39,53
10297,4167,18,3400,4400,41,57
10298,4167,18,3600,4400,40,56
10299,4167,18,3800,4400,42,58
10300,4167,18,4000,4400,40,54
10301,4167,18,200,4600,41,58
10302,4167,18,400,4600,43,57
10303,4168,18,600,4600,40,62
10304,4168,18,800,4600,33,50
10305,4168,18,1000,4600,39,67
10306,4168,18,1200,4600,38,58
10307,4168,18,1400,4600,40,61
10308,4168,18,1600,4600,40,61
10309,4168,18,1800,4600,40,60
10310,4168,18,2000,4600,40,61
10311,4168,18,2200,4600,38,59
10312,4168,18,2400,4600,41,62
10313,4168,18,2600,4600,33,51
10314,4168,18,2800,4600,40,61
10315,4169,18,3000,4600,20,59
10316,4169,18,3200,4600,19,58
10317,4169,18,3400,4600,19,59
10318,4169,18,3600,4600,18,54
10319,4169,18,3800,4600,15,49
10320,4169,18,4000,4600,17,50
10321,4169,18,200,4800,15,49
10322,4169,18,400,4800,19,59
10323,4169,18,600,4800,19,58
10324,4169,18,800,4800,20,58
10325,4169,18,1000,4800,19,59
10326,4169,18,1200,4800,20,60
10327,4169,18,1400,4800,20,59
10328,4169,18,1600,4800,15,48
10329,4169,18,1800,4800,19,59
10330,4169,18,2000,4800,19,56
10331,4169,18,2200,4800,16,49
10332,4169,18,2400,4800,20,61
10333,4169,18,2600,4800,19,59
10334,4169,18,2800,4800,16,47
10335,4169,18,3000,4800,16,51
10336,4169,18,3200,4800,18,59
10337,4169,18,3400,4800,15,48
10338,4169,18,3600,4800,18,56
10339,4169,18,3800,4800,19,59
10340,4169,18,4000,4800,19,58
10341,4169,18,200,5000,20,59
10342,4169,18,400,5000,19,59
10343,4169,18,600,5000,20,59
10344,4169,18,800,5000,18,64
10345,4169,18,1000,5000,18,59
10346,4169,18,1200,5000,18,56
10347,416a,18,1400,5000,24,50
10348,416a,18,1600,5000,34,75
10349,416a,18,1800,5000,34,71
10350,416b,18,2000,5000,39,66
10351,416b,18,2200,5000,32,50
10352,416b,18,2400,5000,33,50
10353,416b,18,2600,5000,40,61
10354,416b,18,2800,5000,40,60
10355,416c,18,3000,5000,21,62
10356,416c,18,3200,5000,17,51
10357,416c,18,3400,5000,20,62
10358,416c,18,3600,5000,21,61
10359,416c,18,3800,5000,22,62
10360,416c,18,4000,5000,21,61
10361,416c,18,200,5200,22,61
10362,416c,18,400,5200,21,63
10363,416c,18,600,5200,22,60
10364,416c,18,800,5200,20,57
10365,416c,18,1000,5200,20,59
10366,416c,18,1200,5200,17,51
10367,416c,18,1400,5200,20,62
10368,416c,18,1600,5200,19,57
10369,416c,18,1800,5200,21,59
10370,416c,18,2000,5200,18,51
10371,416d,18,2200,5200,61,40
10372,416d,18,2400,5200,56,37
10373,416d,18,2600,5200,58,37
10374,416d,18,2800,5200,60,40
10375,416d,18,3000,5200,57,37
10376,416d,18,3200,5200,61,41
10377,416d,18,3400,5200,61,40
10378,416d,18,3600,5200,61,40
10379,416d,18,3800,5200,62,41
10380,416d,18,4000,5200,57,37
10381,416d,18,200,5400,61,39
10382,416d,18,400,5400,62,40
10383,416d,18,600,5400,41,27
10384,416d,18,800,5400,61,40
10385,416d,18,1000,5400,39,26
10386,416d,18,1200,5400,61,41
10387,416d,18,1400,5400,55,35
10388,416d,18,1600,5400,60,47
10389,416d,18,1800,5400,62,40
10390,416e,18,2000,5400,41,41
10391,416e,18,2200,5400,33,32
10392,416e,18,2400,5400,41,42
10393,416e,18,2600,5400,34,32
10394,416e,18,2800,5400,40,39
10395,416e,18,3000,5400,41,40
10396,416e,18,3200,5400,40,38
10397,416e,18,3400,5400,38,37
10398,416e,18,3600,5400,38,37
10399,416e,18,3800,5400,40,40
10400,416e,18,4000,5400,27,28
10401,416e,18,200,5600,33,33
10402,416e,18,400,5600,41,39
10403,416e,18,600,5600,39,46
10404,416e,18,800,5600,34,33
10405,416e,18,1000,5600,40,40
10406,416e,18,1200,5600,27,25
10407,416e,18,1400,5600,38,38
10408,416e,18,1600,5600,34,34
10409,416e,18,1800,5600,40,39
10410,416e,18,2000,5600,40,40
10411,416e,18,2200,5600,40,40
10412,416e,18,2400,5600,40,40
10413,416e,18,2600,5600,38,38
10414,416e,18,2800,5600,27,26
10415,416e,18,3000,5600,39,39
10416,416e,18,3200,5600,26,25
10417,416e,18,3400,5600,41,43
10418,416e,18,3600,5600,42,39
10419,416f,18,3800,5600,33,33
10420,416f,18,4000,5600,40,40
10421,416f,18,200,5800,32,33
10422,416f,18,400,5800,39,41
10423,416f,18,600,5800,39,40
10424,416f,18,800,5800,40,41
10425,416f,18,1000,5800,39,40
10426,416f,18,1200,5800,39,46
10427,416f,18,1400,5800,39,41
10428,416f,18,1600,5800,37,38
10429,416f,18,1800,5800,39,40
10430,416f,18,2000,5800,39,40
10431,416f,18,2200,5800,40,40
10432,416f,18,2400,5800,38,38
10433,416f,18,2600,5800,39,41
10434,416f,18,2800,5800,38,37
10435,416f,18,3000,5800,33,35
10436,4170,18,3200,5800,49,59
10437,4170,18,3400,5800,46,54
10438,4170,18,3600,5800,32,38
10439,4170,18,3800,5800,41,47
10440,4170,18,4000,5800,49,58
10441,4170,19,200,200,50,58
10442,4170,19,400,200,46,55
10443,4170,19,600,200,48,58
10444,4170,19,800,200,49,60
10445,4170,19,1000,200,48,58
10446,4171,19,1200,200,41,58
10447,4172,19,1400,200,33,39
10448,4172,19,1600,200,31,38
10449,4172,19,1800,200,32,39
10450,4172,19,2000,200,29,39
10451,4172,19,2200,200,32,39
10452,4172,19,2400,200,33,40
10453,4172,19,2600,200,32,38
10454,4172,19,2800,200,33,38
10455,4172,19,3000,200,33,40
10456,4173,19,3200,200,31,43
10457,4173,19,3400,200,26,33
10458,4173,19,3600,200,31,46
10459,4173,19,3800,200,25,32
10460,4173,19,4000,200,30,38
10461,4173,19,200,400,28,37
10462,4173,19,400,400,30,39
10463,4173,19,600,400,31,40
10464,4173,19,800,400,31,41
10465,4173,19,1000,400,31,41
10466,4173,19,1200,400,31,40
10467,4173,19,1400,400,31,40
10468,4173,19,1600,400,31,41
10469,4173,19,1800,400,32,41
10470,4173,19,2000,400,29,37
10471,4173,19,2200,400,32,40
10472,4173,19,2400,400,30,40
10473,4174,19,2600,400,24,49
10474,4174,19,2800,400,21,48
10475,4174,19,3000,400,23,49
10476,4174,19,3200,400,22,55
10477,4174,19,3400,400,25,51
10478,4174,19,3600,400,24,49
10479,4174,19,3800,400,24,50
10480,4174,19,4000,400,20,41
10481,4174,19,200,600,22,47
10482,4174,19,400,600,24,50
10483,4174,19,600,600,19,42
10484,4174,19,800,600,19,42
10485,4174,19,1000,600,23,49
10486,4174,19,1200,600,23,49
10487,4174,19,1400,600,24,52
10488,4174,19,1600,600,15,31
10489,4174,19,1800,600,23,49
10490,4174,19,2000,600,24,52
10491,4174,19,2200,600,22,48
10492,4174,19,2400,600,15,33
10493,4174,19,2600,600,22,48
10494,4174,19,2800,600,24,49
10495,4174,19,3000,600,24,50
10496,4174,19,3200,600,23,49
10497,4174,19,3400,600,23,52
10498,4174,19,3600,600,15,33
10499,4174,19,3800,600,24,49
10500,4174,19,4000,600,23,49
10501,4174,19,200,800,15,34
10502,4174,19,400,800,21,45
10503,4174,19,600,800,20,45
10504,4174,19,800,800,24,48
10505,4174,19,1000,800,20,43
10506,4174,19,1200,800,24,50
10507,4174,19,1400,800,23,50
10508,4174,19,1600,800,23,49
10509,4174,19,1800,800,24,51
10510,4175,19,2000,800,40,40
10511,4175,19,2200,800,37,38
10512,4175,19,2400,800,39,41
10513,4175,19,2600,800,26,25
10514,4175,19,2800,800,25,26
10515,4175,19,3000,800,37,41
10516,4175,19,3200,800,38,39
10517,4175,19,3400,800,36,39
10518,4175,19,3600,800,33,33
10519,4175,19,3800,800,35,36
10520,4175,19,4000,800,38,41
10521,4175,19,200,1000,39,44
10522,4175,19,400,1000,36,38
10523,4175,19,600,1000,37,36
10524,4175,19,800,1000,38,41
10525,4175,19,1000,1000,39,40
10526,4176,19,1200,1000,35,41
10527,4176,19,1400,1000,24,27
10528,4176,19,1600,1000,30,36
10529,4176,19,1800,1000,35,39
10530,4176,19,2000,1000,34,39
10531,4176,19,2200,1000,34,40
10532,4176,19,2400,1000,35,41
10533,4176,19,2600,1000,23,27
10534,4176,19,2800,1000,35,40
10535,4176,19,3000,1000,23,26
10536,4176,19,3200,1000,37,40
10537,4176,19,3400,1000,23,27
10538,4176,19,3600,1000,35,42
10539,4176,19,3800,1000,35,40
10540,4176,19,4000,1000,34,41
10541,4176,19,200,1200,23,27
10542,4176,19,400,1200,23,29
10543,4177,19,600,1200,56,41
10544,4177,19,800,1200,53,38
10545,4177,19,1000,1200,56,40
10546,4177,19,1200,1200,56,40
10547,4177,19,1400,1200,56,40
10548,4177,19,1600,1200,51,36
10549,4178,19,1800,1200,42,41
10550,4178,19,2000,1200,43,40
10551,4178,19,2200,1200,42,41
10552,4178,19,2400,1200,43,41
10553,4178,19,2600,1200,43,40
10554,4178,19,2800,1200,44,43
10555,4178,19,3000,1200,43,41
10556,4178,19,3200,1200,42,41
10557,4178,19,3400,1200,36,34
10558,4178,19,3600,1200,40,44
10559,4178,19,3800,1200,43,41
10560,4178,19,4000,1200,41,38
10561,4178,19,200,1400,42,40
10562,4178,19,400,1400,43,41
10563,4178,19,600,1400,43,41
10564,4178,19,800,1400,42,40
10565,4178,19,1000,1400,42,40
10566,4178,19,1200,1400,43,41
10567,4178,19,1400,1400,27,26
10568,4178,19,1600,1400,29,27
10569,4178,19,1800,1400,28,27
10570,4178,19,2000,1400,29,25
10571,4178,19,2200,1400,43,41
10572,4178,19,2400,1400,42,39
10573,4178,19,2600,1400,43,40
10574,4178,19,2800,1400,21,19
10575,4178,19,3000,1400,42,41
10576,4178,19,3200,1400,27,26
10577,4178,19,3400,1400,28,27
10578,4178,19,3600,1400,28,26
10579,4178,19,3800,1400,27,27
10580,4178,19,4000,1400,43,41
10581,4178,19,200,1600,42,40
10582,4179,19,400,1600,41,56
10583,4179,19,600,1600,38,59
10584,4179,19,800,1600,26,37
10585,4179,19,1000,1600,26,38
10586,4179,19,1200,1600,38,55
10587,4179,19,1400,1600,39,55
10588,4179,19,1600,1600,38,59
10589,4179,19,1800,1600,41,57
10590,4179,19,2000,1600,27,37
10591,4179,19,2200,1600,40,57
10592,4179,19,2400,1600,27,38
10593,4179,19,2600,1600,41,57
10594,417a,19,2800,1600,33,46
10595,417a,19,3000,1600,32,45
10596,417a,19,3200,1600,23,30
10597,417a,19,3400,1600,34,45
10598,417a,19,3600,1600,34,46
10599,417a,19,3800,1600,34,47
10600,417a,19,4000,1600,32,46
10601,4261,19,200,1800,47,39
10602,4262,19,400,1800,47,78
10603,4262,19,600,1800,47,78
10604,4262,19,800,1800,31,57
10605,4262,19,1000,1800,47,79
10606,4262,19,1200,1800,48,78
10607,4262,19,1400,1800,47,78
10608,4262,19,1600,1800,47,81
10609,4262,19,1800,1800,47,78
10610,4262,19,2000,1800,30,52
10611,4262,19,2200,1800,30,49
10612,4262,19,2400,1800,47,78
10613,4262,19,2600,1800,47,78
10614,4262,19,2800,1800,31,51
10615,4262,19,3000,1800,48,77
10616,4262,19,3200,1800,47,78
10617,4262,19,3400,1800,47,76
10618,4262,19,3600,1800,47,78
10619,4262,19,3800,1800,41,67
10620,4262,19,4000,1800,46,78
10621,4262,19,200,2000,48,78
10622,4262,19,400,2000,47,81
10623,4263,19,600,2000,43,59
10624,4263,19,800,2000,44,58
10625,4263,19,1000,2000,43,58
10626,4263,19,1200,2000,44,59
10627,4263,19,1400,2000,43,58
10628,4263,19,1600,2000,44,58
10629,4263,19,1800,2000,44,58
10630,4263,19,2000,2000,44,58
10631,4263,19,2200,2000,44,58
10632,4263,19,2400,2000,44,58
10633,4263,19,2600,2000,39,50
10634,4263,19,2800,2000,44,59
10635,426b,19,3000,2000,42,58
10636,426c,19,3200,2000,51,53
10637,426c,19,3400,2000,35,38
10638,426c,19,3600,2000,35,37
10639,426c,19,3800,2000,35,37
10640,4270,19,4000,2000,49,39
10641,4270,19,200,2200,51,42
10642,4270,19,400,2200,33,25
10643,4270,19,600,2200,34,27
10644,4271,19,800,2200,42,55
10645,4271,19,1000,2200,43,51
10646,4273,19,1200,2200,36,42
10647,4273,19,1400,2200,36,42
10648,4273,19,1600,2200,30,34
10649,4273,19,1800,2200,24,28
10650,4273,19,2000,2200,34,39
10651,4278,19,2200,2200,56,39
10652,0141,19,2400,2200,60,61
10653,0141,19,2600,2200,50,49
10654,0141,19,2800,2200,62,60
10655,0141,19,3000,2200,61,61
10656,0141,19,3200,2200,61,61
10657,0141,19,3400,2200,61,63
10658,0141,19,3600,2200,62,61
10659,0141,19,3800,2200,61,59
10660,0141,19,4000,2200,61,60
10661,0141,19,200,2400,61,60
10662,0141,19,400,2400,61,60
10663,0141,19,600,2400,62,61
10664,0142,19,800,2400,51,61
10665,0142,19,1000,2400,43,49
10666,0142,19,1200,2400,51,60
10667,0142,19,1400,2400,51,59
10668,0142,19,1600,2400,51,60
10669,0143,19,1800,2400,54,61
10670,0143,19,2000,2400,50,59
10671,0143,19,2200,2400,44,51
10672,0143,19,2400,2400,54,61
10673,0144,19,2600,2400,58,57
10674,0144,19,2800,2400,57,57
10675,0144,19,3000,2400,60,59
10676,0144,19,3200,2400,61,59
10677,0145,19,3400,2400,52,58
10678,0145,19,3600,2400,51,64
10679,0145,19,3800,2400,53,59
10680,0145,19,4000,2400,51,59
10681,0145,19,200,2600,52,60
10682,0145,19,400,2600,51,59
10683,0145,19,600,2600,53,62
10684,0145,19,800,2600,52,60
10685,0145,19,1000,2600,50,57
10686,0145,19,1200,2600,54,60
10687,0145,19,1400,2600,51,61
10688,0145,19,1600,2600,52,61
10689,0145,19,1800,2600,52,59
10690,0145,19,2000,2600,51,59
10691,0145,19,2200,2600,52,59
10692,0145,19,2400,2600,51,59
10693,0145,19,2600,2600,43,49
10694,0145,19,2800,2600,51,60
10695,0145,19,3000,2600,53,61
10696,0145,19,3200,2600,52,59
10697,0145,19,3400,2600,52,59
10698,0145,19,3600,2600,51,60
10699,0145,19,3800,2600,53,58
10700,0145,19,4000,2600,43,49
10701,0145,19,200,2800,42,48
10702,0145,19,400,2800,52,59
10703,0145,19,600,2800,54,61
10704,0145,19,800,2800,51,59
10705,0145,19,1000,2800,52,60
10706,0146,19,1200,2800,48,61
10707,0146,19,1400,2800,48,59
10708,0146,19,1600,2800,47,61
10709,0146,19,1800,2800,46,56
10710,0146,19,2000,2800,47,60
10711,0146,19,2200,2800,46,56
10712,0146,19,2400,2800,47,59
10713,0146,19,2600,2800,48,60
10714,0146,19,2800,2800,39,49
10715,0146,19,3000,2800,48,60
10716,0146,19,3200,2800,49,60
10717,0147,19,3400,2800,48,52
10718,0147,19,3600,2800,61,63
10719,0147,19,3800,2800,60,63
10720,0147,19,4000,2800,59,62
10721,0147,19,200,3000,52,51
10722,0147,19,400,3000,59,60
10723,0147,19,600,3000,61,63
10724,0148,19,800,3000,61,57
10725,0148,19,1000,3000,61,59
10726,0148,19,1200,3000,61,58
10727,0148,19,1400,3000,60,60
10728,0148,19,1600,3000,60,60
10729,0148,19,1800,3000,62,61
10730,0148,19,2000,3000,62,60
10731,0148,19,2200,3000,61,59
10732,0149,19,2400,3000,27,60
10733,0149,19,2600,3000,26,59
10734,0149,19,2800,3000,26,63
10735,0149,19,3000,3000,27,60
10736,0149,19,3200,3000,26,59
10737,0149,19,3400,3000,27,59
10738,0149,19,3600,3000,26,59
10739,0149,19,3800,3000,27,59
10740,0149,19,4000,3000,26,59
10741,0149,19,200,3200,26,59
10742,0149,19,400,3200,26,59
10743,0149,19,600,3200,26,56
10744,0149,19,800,3200,26,59
10745,0149,19,1000,3200,27,60
10746,0149,19,1200,3200,23,50
10747,0149,19,1400,3200,27,58
10748,0149,19,1600,3200,26,57
10749,014a,19,1800,3200,27,51
10750,014a,19,2000,3200,32,59
10751,014b,19,2200,3200,51,50
10752,014b,19,2400,3200,65,59
10753,014c,19,2600,3200,52,59
10754,014c,19,2800,3200,51,60
10755,014c,19,3000,3200,52,58
10756,014c,19,3200,3200,52,59
10757,014c,19,3400,3200,52,60
10758,014c,19,3600,3200,52,59
10759,014c,19,3800,3200,51,60
10760,014c,19,4000,3200,53,60
10761,014c,19,200,3400,52,60
10762,014c,19,400,3400,52,61
10763,014c,19,600,3400,52,59
10764,014c,19,800,3400,51,60
10765,014c,19,1000,3400,51,59
10766,014c,19,1200,3400,50,57
10767,014c,19,1400,3400,52,60
10768,014c,19,1600,3400,55,60
10769,014c,19,1800,3400,51,60
10770,014c,19,2000,3400,54,60
10771,014c,19,2200,3400,52,59
10772,014d,19,2400,3400,72,58
10773,014d,19,2600,3400,75,59
10774,014d,19,2800,3400,75,58
10775,014d,19,3000,3400,76,60
10776,014d,19,3200,3400,63,49
10777,014d,19,3400,3400,64,47
10778,014d,19,3600,3400,75,59
10779,014d,19,3800,3400,75,59
10780,014d,19,4000,3400,76,60
10781,014d,19,200,3600,75,59
10782,014d,19,400,3600,75,60
10783,014d,19,600,3600,63,48
10784,014d,19,800,3600,76,59
10785,014d,19,1000,3600,76,59
10786,014e,19,1200,3600,62,60
10787,014e,19,1400,3600,62,61
10788,014e,19,1600,3600,51,51
10789,014f,19,1800,3600,59,62
10790,014f,19,2000,3600,49,48
10791,014f,19,2200,3600,59,61
10792,014f,19,2400,3600,58,65
10793,0150,19,2600,3600,52,60
10794,0150,19,2800,3600,53,60
10795,0150,19,3000,3600,53,58
10796,0150,19,3200,3600,53,60
10797,0150,19,3400,3600,47,64
10798,0150,19,3600,3600,46,63
10799,0150,19,3800,3600,47,60
10800,0150,19,4000,3600,46,58
10801,0150,19,200,3800,47,60
10802,0150,19,400,3800,51,64
10803,0150,19,600,3800,38,50
10804,0150,19,800,3800,47,58
10805,0150,19,1000,3800,46,60
10806,0150,19,1200,3800,52,61
10807,0150,19,1400,3800,52,61
10808,0150,19,1600,3800,52,61
10809,0152,19,1800,3800,60,60
10810,0152,19,2000,3800,47,50
10811,0152,19,2200,3800,60,60
10812,0152,19,2400,3800,57,59
10813,0152,19,2600,3800,57,60
10814,0152,19,2800,3800,57,59
10815,0152,19,3000,3800,57,59
10816,0153,19,3200,3800,40,61
10817,0153,19,3400,3800,39,60
10818,0153,19,3600,3800,40,61
